5.4619,16.18,30.317
6.7475,19.529,35.451
7.7356,22.028,39.514
8.5227,24.151,43.597
9.1324,26.408,47.594
9.7249,28.609,51.58
10.891,31.679,57.036
12.256,34.514,61.502
13.281,36.754,65.439
13.897,38.24,68.013
14.19,38.599,68.317
14.007,37.855,67.317
14.111,37.615,66.894
14.045,37.425,66.528
13.848,36.924,65.892
14.194,37.459,66.819
14.314,37.946,67.514
14.745,38.858,68.844
14.992,39.723,70.15
15.18,40.447,71.849
15.69,41.628,73.497
16.384,42.431,74.739
16.793,42.911,75.183
17.273,42.988,75.006
17.464,43.316,74.885
18.507,44.554,75.701
19.492,46.128,77.234
20.375,48.084,78.823
22.114,50.259,81.442
22.702,52.157,84.679
23.09,54.722,89.555
24.023,57.179,92.958
24.8,58.357,94.16
24.793,57.693,92.998
24.654,56.902,92.07
23.795,55.699,90.501
23.926,55.544,90.215
23.644,55.08,89.614
23.269,55.076,89.498
23.337,55.15,89.326
23.748,55.554,90.091
23.785,56.241,90.786
23.758,56.605,91.714
23.999,57.246,93.339
24.584,59.016,96.099
25.714,61.226,99.275
26.417,63.359,103.07
27.705,66.58,108.39
29.276,70.42,115.1
29.88,73.937,121.77
30.371,76.027,124.43
30.87,77.556,126.31
31.026,77.254,126.37
29.58,74.958,123.42
28.447,72.866,121.01
27.232,70.536,118.46
26.21,68.802,116.14
25.239,66.825,113.73
24.348,64.414,110.89
23.333,62.344,108.01
23.037,61.101,106.2
22.145,59.568,103.87
21.513,58.045,101.61
20.989,56.753,99.934
20.484,55.833,98.111
20,54.891,96.793
19.497,53.39,94.816
18.967,51.896,92.528
18.014,50.484,90.985
17.402,49.007,89.106
16.822,47.834,87.167
16.331,46.64,85.393
16.246,46.081,84.518
15.723,45.083,82.713
15.625,44.444,81.672
15.236,43.14,79.742
14.992,42.588,78.665
14.721,41.654,77.142
14.645,40.742,75.889
14.334,40.079,74.422
14.086,39.315,73.16
14.138,38.971,72.449
13.818,37.987,70.466
13.749,37.606,69.637
13.74,36.865,68.386
13.369,36.187,67.131
13.225,35.746,66.156
13.048,35.071,65.283
12.867,34.702,64.376
12.813,34.455,63.835
12.82,33.983,63.171
12.324,32.992,61.526
12.258,32.63,60.932
12.128,32.13,60.193
11.73,31.339,58.99
11.454,30.959,58.438
11.229,30.053,57.149
10.923,29.393,55.956
10.772,28.696,54.507
10.678,28.02,53.61
10.249,27.403,52.487
10.006,26.822,51.458
9.9424,26.413,50.955
9.6202,25.831,49.672
9.27,24.933,47.876
9.0973,24.329,46.834
8.9597,24.262,46.491
9.0131,24.01,45.862
9.0296,23.845,45.064
9.0902,23.194,43.363
8.9125,22.664,41.981
8.8897,22.221,40.842
8.5947,21.561,39.331
8.5896,20.968,38.178
8.205,19.903,35.988
8.0909,19.473,35.196
7.7391,18.95,34.042
7.6753,18.538,33.36
7.5742,18.273,32.743
7.4457,17.741,31.664
7.3362,17.578,31.232
7.4293,17.414,31.049
7.2618,17.089,30.398
7.202,16.684,29.49
7.0584,16.517,29.023
7.059,16.099,28.406
6.9911,15.947,28.122
6.8435,15.407,26.984
6.662,15.123,26.472
6.8084,15.011,26.377
6.7474,14.729,25.68
6.6934,14.45,25.135
6.5601,14.276,24.506
6.6154,13.989,24.154
6.5613,13.868,23.815
6.5118,13.657,23.387
6.3733,13.513,23.02
6.3451,13.19,22.432
6.2143,13.008,21.93
6.1966,12.91,21.622
6.2518,12.65,21.254
6.1878,12.567,21.023
6.1145,12.357,20.702
5.9526,12.159,20.138
5.9511,11.964,19.767
5.8372,11.817,19.313
5.7696,11.595,18.94
5.7852,11.38,18.522
5.7017,11.213,18.159
5.5691,10.879,17.394
5.3522,10.631,16.886
5.3753,10.338,16.296
5.3131,10.163,15.823
5.2557,9.9318,15.337
5.1489,9.7226,14.799
5.2435,9.7056,14.56
5.2312,9.595,14.234
5.2795,9.6489,14.334
5.2427,9.6508,14.288
5.2728,9.6398,14.29
5.2507,9.5946,14.218
5.2345,9.5772,14.175
5.1759,9.5433,14.074
5.2455,9.5847,14.145
5.247,9.6059,14.178
5.276,9.6343,14.198
5.2383,9.6364,14.088
5.2925,9.6587,14.197
5.3024,9.6886,14.212
5.3785,9.7777,14.294
5.4276,9.8694,14.331
5.5587,9.9999,14.497
5.6752,10.12,14.589
6.032,10.456,14.866
6.5594,10.934,15.241
7.0998,11.36,15.583
7.2017,11.47,15.716
6.9172,11.212,15.538
6.2963,10.698,15.089
5.7655,10.178,14.681
5.5275,9.9569,14.499
5.4264,9.8724,14.419
5.2986,9.7478,14.2
5.3252,9.7288,14.25
5.4332,9.863,14.432
5.5274,9.9532,14.587
5.5115,9.9819,14.579
5.5615,9.9832,14.529
5.5207,9.9418,14.479
5.5444,9.935,14.479
5.4801,9.9065,14.366
5.555,10.001,14.546
5.51,9.9235,14.452
5.519,9.9316,14.408
5.4561,9.8986,14.326
5.4783,9.864,14.305
5.4436,9.7976,14.175
5.4016,9.7468,14.104
5.3381,9.6946,14.018
5.3232,9.6562,14.028
5.3224,9.6532,14.028
5.3448,9.6764,14.073
5.285,9.6349,13.961
5.3074,9.6424,14.043
5.2806,9.6185,14.004
5.2844,9.6153,14.014
5.2684,9.6323,14
5.3562,9.7193,14.159
5.3643,9.7524,14.237
5.3667,9.7113,14.166
5.2868,9.6292,14.011
5.3171,9.6301,14.04
5.313,9.6338,14.037
5.3197,9.638,14.049
5.2943,9.6244,13.997
5.2995,9.6186,14
5.2927,9.6125,14
5.2891,9.6105,13.987
5.2757,9.603,13.965
5.2835,9.6047,13.993
5.2778,9.6027,13.989
5.2831,9.6063,13.993
5.274,9.6062,13.974
5.2852,9.6096,14.003
5.2833,9.6077,14
5.2845,9.6089,13.993
5.2785,9.6051,13.979
5.2838,9.6105,13.99
5.2829,9.609,13.981
5.2836,9.6096,13.985
5.2784,9.6075,13.982
5.2848,9.6108,13.984
5.2837,9.6117,13.989
5.2838,9.6095,13.971
5.2507,9.5778,13.877
4.2803,8.4199,12.133
3.4304,7.5364,11.096
2.6507,6.6494,10.332
1.4384,5.2222,8.9365
0.56677,3.6187,7.2566
0.21095,1.9324,5.2153
0.11981,0.65698,3.032
0.038651,0.01419,1.2442
0.03775,0.010606,0.47325
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,4.143e-05
0.00083896,0.0025761,0.030415
0.041409,0.23451,0.7823
0.047331,0.17268,0.59423
0.02761,0.10304,0.33526
0.017219,0.04123,0.14135
0.0016113,0.0031132,0.024495
0.0037139,0.0037139,0.03968
0.005232,0.0056581,0.096863
0.049506,0.055485,0.20908
0.1436,0.20899,0.84984
0.79667,0.95675,1.6259
0.68763,0.93848,2.3037
0.68584,0.99047,2.4677
0.64964,1.0314,2.5131
0.59867,1.0456,2.5048
0.63263,1.053,2.5751
0.55545,1.0997,2.5192
0.56255,1.1375,2.3417
0.57341,1.1533,2.4534
0.50391,1.1209,2.2431
0.49393,1.1209,2.0874
0.53164,1.0925,2.1174
0.41941,1.105,1.9961
0.45325,1.1373,1.9832
0.48053,1.137,2.0169
0.38627,1.1548,1.9093
0.35371,1.1786,1.8657
0.46149,1.2236,2.0066
0.38168,1.2622,1.9398
0.3496,1.2702,1.9429
0.43751,1.539,2.1172
0.38104,1.7136,2.1223
0.38501,2.0387,2.3211
0.37877,2.079,2.5045
0.24064,2.2848,2.569
0.21577,2.4074,2.7347
0.32052,2.7678,3.3006
0.18495,2.9553,3.4899
0.17634,3.1305,3.6718
0.46378,3.6421,4.6953
0.28462,3.9189,5.0963
0.30676,4.1106,5.4812
0.61334,4.509,6.2118
0.433,4.855,6.7178
0.40654,5.207,7.1791
0.74495,5.5725,7.7847
0.58995,5.8944,7.9762
0.60017,6.1232,8.3324
0.88445,6.4051,8.7981
0.77194,6.5483,8.8417
0.72817,6.4286,8.6665
1.0324,6.4916,8.8096
0.85593,6.5168,8.6909
0.86628,6.5797,8.7798
1.1337,6.6834,8.9656
0.98047,6.5822,8.7511
0.9073,6.3937,8.5013
1.1058,6.2825,8.502
0.99108,6.2688,8.4404
0.95279,6.0366,8.1968
1.1413,5.9658,8.1931
0.94616,5.8162,7.9249
0.89192,5.6987,7.7386
1.0319,5.757,7.9072
1.0688,6.1446,8.2482
1.2926,7.188,9.5887
2.1433,8.8954,11.647
3.4211,10.548,13.431
4.3983,11.823,14.596
5.3501,12.584,15.49
5.7077,12.975,15.763
5.7876,13.102,15.896
5.9691,13.115,16.177
5.9101,13.095,16.367
5.9083,13.054,16.521
5.6216,12.921,16.409
5.7836,12.92,16.661
5.6772,12.947,16.9
5.6622,12.827,16.914
5.3841,12.992,17.15
5.5446,13.038,17.508
5.4631,13.067,17.775
5.4588,13.17,18.127
5.2809,13.361,18.651
5.3247,13.573,19.315
5.2334,13.96,20.036
5.2838,14.37,21.076
4.9654,14.676,21.404
5.2436,15.36,22.846
5.1231,15.896,23.644
5.2181,16.507,24.696
4.9064,16.837,24.888
5.2306,17.698,26.529
5.0664,18.289,27.221
5.1465,18.764,28.107
4.8712,18.965,28.168
5.1808,19.509,29.338
5.0045,19.799,29.587
5.0588,19.882,29.678
5.0609,20.227,29.706
5.4181,20.712,30.421
5.4258,20.981,30.499
5.659,21.225,30.639
5.5567,21.4,30.573
5.7668,21.526,30.772
5.655,21.561,30.632
5.6771,21.643,30.85
5.4096,21.471,30.414
5.5387,21.474,30.398
5.3782,21.589,30.489
5.3335,21.57,30.291
5.0164,21.649,30.288
5.0314,21.575,30.349
4.6765,21.448,30.397
4.3798,21.044,30
3.7809,20.604,29.341
3.5022,20.083,29.074
2.8583,19.312,28.203
2.6104,18.377,27.088
1.9593,17.433,26.042
1.5101,16.295,24.681
1.4186,15.177,23.156
1.0782,13.891,21.095
0.91061,12.817,19.733
1.1465,11.694,17.895
1.053,10.558,15.772
0.99893,9.7349,14.458
1.2647,8.9639,13.078
1.1515,8.1201,11.416
1.2638,7.869,11.086
0.99796,7.5216,10.435
1.0971,7.2128,9.9493
0.94858,7.0316,9.6437
0.88588,6.8866,9.4377
1.0672,6.7848,9.4319
0.91247,6.6816,9.1989
0.86891,6.6129,9.1068
1.0067,6.6435,9.2103
0.85545,6.5546,9.0306
1.0304,6.5996,9.1653
0.89547,6.5308,9.0223
0.84316,6.4315,8.8916
1.0148,6.5043,9.132
0.84026,6.4337,8.9242
0.89278,6.6812,9.2981
1.056,7.195,9.9294
1.7144,8.1071,11.102
2.0908,8.9146,11.922
2.6941,9.7583,13.011
2.8702,10.398,13.624
3.2565,10.937,14.454
3.3458,11.364,15.095
3.4858,11.768,15.785
3.2909,12.02,15.958
3.5096,12.407,16.625
3.3353,12.558,16.724
3.4762,12.756,17.38
3.3314,12.935,18.05
3.3447,12.984,18.118
3.1547,13.384,18.737
3.3222,13.904,19.484
3.3746,14.481,20.433
3.3852,14.951,21.179
3.5631,15.462,22.246
3.4279,16.349,23.591
3.4394,17.166,24.709
3.4535,17.306,25.23
3.3283,17.214,25.211
3.2673,16.788,24.6
3.1739,16.763,24.631
3.2614,16.948,25.083
3.3256,17.384,25.772
3.3281,17.434,25.888
3.1017,17.278,25.714
2.9301,17.01,25.661
2.6529,16.89,25.673
2.3688,16.525,25.525
2.2313,15.875,24.323
1.9016,15.266,23.444
1.7319,14.931,22.86
1.6697,14.629,22.506
1.432,14.205,22.04
1.3429,13.817,21.685
1.2394,13.393,21.456
0.98468,13.928,22.863
1.0089,13.565,22.026
0.91013,14.051,22.714
0.84622,13.259,21.486
1.1839,12.399,19.693
1.2011,11.811,18.481
1.1625,11.394,17.557
1.237,11.192,17.251
1.1249,10.942,16.526
1.1339,11.057,16.641
1.3367,10.794,16.129
1.3008,10.154,14.883
1.2055,9.5875,14.114
1.2775,8.8978,12.921
1.2645,7.8666,10.964
1.241,7.0328,9.2633
1.3381,6.6129,8.7567
1.1327,6.1135,7.9653
1.1069,5.9679,7.8201
1.1481,5.5746,7.3562
1.1089,5.3737,7.0117
1.0831,5.2439,6.7845
1.2433,5.1423,6.6595
1.1237,4.9496,6.3181
1.0446,4.6756,6.079
1.0303,4.3016,5.4932
1.0156,4.3934,5.5374
1.0484,4.2617,5.2027
1.0218,4.1518,5.232
1.0251,4.1928,5.1815
1.0799,4.7401,5.9527
1.2034,5.0139,6.2604
1.5118,5.8549,7.1745
2.0099,6.6185,8.4001
2.5628,7.249,9.1457
2.8044,7.7251,9.5023
2.9526,7.9431,9.7581
3.2129,8.139,10.259
3.1829,8.2572,10.455
3.287,8.384,10.719
3.1573,8.4554,10.747
3.3661,8.7917,11.466
3.214,9.0018,11.815
3.2048,9.2273,12.167
3.3613,9.5438,12.645
3.3121,10.058,13.385
3.5163,10.852,14.634
3.5252,11.386,15.291
3.6499,12.224,16.547
3.6604,13.115,17.561
3.8712,14.323,19.411
4.0593,15.699,21.117
4.4234,17.385,23.398
4.6325,18.652,24.936
4.758,19.518,26.479
4.7217,20.086,27.127
4.8184,20.668,28.192
4.6955,20.978,28.718
4.6873,21.143,29.617
4.4782,20.931,29.671
