0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7.512e-05,0,0
3.2051e-05,0,0
0.36072,0.984,1.0628
2.1264,7.4514,9.6168
4.8903,15.649,17.844
9.0584,25.733,27.855
13.786,35.293,38.274
18.636,45.368,48.409
24.449,57.33,60.535
29.722,68.037,72.046
36.288,81.417,85.883
42.637,93.626,98.501
49.909,107.19,112.58
57.083,121.2,126.59
61.003,128.75,134.31
65.148,136.76,142.7
69.488,144.33,150.74
72.964,151.68,158.05
77.235,159.52,166.2
77.448,159.6,166.39
77.436,159.65,166.35
77.518,159.69,166.41
77.388,159.73,166.25
77.483,159.8,166.26
77.566,159.86,166.26
77.621,159.92,166.27
77.717,159.97,166.32
77.725,160,166.26
77.776,160.02,166.23
77.816,160.03,166.19
77.856,160.02,166.16
77.945,160.03,166.19
77.92,160,166.11
78.002,160.01,166.12
78.094,160,166.16
78.135,159.99,166.17
78.114,159.98,166.11
78.09,159.97,166.03
78.085,159.97,165.99
78.154,160,165.98
78.238,160.03,166.01
78.285,160.08,166.01
78.285,160.11,165.96
78.277,160.14,165.88
78.29,160.18,165.85
78.486,160.27,165.95
78.48,160.33,165.88
78.537,160.38,165.86
78.444,160.41,165.71
78.509,160.46,165.71
78.61,160.51,165.74
78.661,160.55,165.75
78.652,160.55,165.69
78.647,160.54,165.62
78.655,160.54,165.58
78.718,160.54,165.56
78.824,160.53,165.58
78.89,160.52,165.57
78.895,160.48,165.5
78.889,160.42,165.42
78.904,160.37,165.37
78.955,160.33,165.34
79.026,160.3,165.35
79.076,160.27,165.34
79.066,160.21,165.27
79.061,160.16,165.19
79.073,160.1,165.14
79.213,160.07,165.23
